stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
16095,152094,SAMS BLVD @ 4159 W,SAM'S BLVD ,40.654978,-111.990178,,,0,
16100,152104,4015 W @ 5790 S,S 4015 W,40.64596,-111.987048,,,0,
16101,152105,4000 W @ 5860 S,S 4000 W,40.644519,-111.986603,,,0,
16102,152106,4000 W @ 6028 S,S 4000 W,40.641616,-111.986583,,,0,
16106,136221,REDWOOD RD @ 3770 S,S REDWOOD RD,40.690778,-111.939072,,,0,
16107,136223,REDWOOD RD @ 3980 S,S REDWOOD RD,40.685047,-111.939051,,,0,
16108,136224,REDWOOD RD @ 4070 S,S REDWOOD RD,40.682935,-111.939051,,,0,
16109,136128,REDWOOD RD @ 4140 S,S REDWOOD RD,40.681191,-111.939051,,,0,
16110,136129,REDWOOD RD @ 4210 S,S REDWOOD RD,40.679374,-111.939045,,,0,
16111,136130,REDWOOD RD @ 4280 S,S REDWOOD RD,40.678015,-111.939047,,,0,
16112,136131,REDWOOD RD @ 4370 S,S REDWOOD RD,40.67577,-111.939026,,,0,
16113,136133,REDWOOD RD @ 4450 S,S REDWOOD RD,40.673354,-111.938989,,,0,
16116,136136,REDWOOD RD @ 4720 S,S REDWOOD RD,40.666997,-111.939013,,,0,
16117,136137,REDWOOD RD @ 4802 S,S REDWOOD RD,40.665184,-111.939012,,,0,
16118,153001,REDWOOD RD @ 4870 S,S REDWOOD RD,40.663303,-111.939009,,,0,
16119,153002,REDWOOD RD @ 4930 S,S REDWOOD RD,40.661702,-111.939008,,,0,
16120,153003,REDWOOD RD @ 4998 S,S REDWOOD RD,40.660407,-111.939006,,,0,
16121,153004,REDWOOD RD @ 5178 S,S REDWOOD RD,40.657337,-111.939003,,,0,
16122,153005,REDWOOD RD @ 5230 S,S REDWOOD RD,40.655557,-111.938993,,,0,
16124,153007,REDWOOD RD @ 5480 S,S REDWOOD RD,40.651723,-111.939043,,,0,
16125,153106,REDWOOD RD @ 5652 S,S REDWOOD RD,40.648677,-111.939033,,,0,
16127,153108,REDWOOD RD @ 6220 S,S REDWOOD RD,40.637998,-111.938966,,,0,
16128,153110,REDWOOD RD @ 6410 S,S REDWOOD RD,40.634398,-111.938962,,,0,
16129,153111,REDWOOD RD @ 6618 S,S REDWOOD RD,40.631305,-111.938955,,,0,
16130,153112,REDWOOD RD @ 6722 S,S REDWOOD RD,40.628684,-111.938954,,,0,
16131,153113,REDWOOD RD @ 6902 S,S REDWOOD RD,40.625768,-111.938955,,,0,
16132,153114,REDWOOD RD @ 7020 S,S REDWOOD RD,40.623158,-111.938973,,,0,
16133,153115,REDWOOD RD @ 7230 S,S REDWOOD RD,40.619988,-111.938931,,,0,
16134,153116,REDWOOD RD @ 7366 S,S REDWOOD RD,40.617906,-111.938928,,,0,
16135,153117,REDWOOD RD @ 7410 S,S REDWOOD RD,40.616008,-111.938927,,,0,
16136,153118,REDWOOD RD @ 7546 S,S REDWOOD RD,40.613869,-111.938921,,,0,
16137,153119,REDWOOD RD @ 7636 S,S REDWOOD RD,40.612144,-111.938929,,,0,
16138,172001,REDWOOD RD @ 7850 S,S REDWOOD RD,40.608502,-111.938967,,,0,
16140,172003,REDWOOD RD @ 8220 S,S REDWOOD RD,40.602028,-111.938863,,,0,
16141,172005,REDWOOD RD @ 8360 S,S REDWOOD RD,40.598779,-111.938885,,,0,
16142,172006,REDWOOD RD @ 8576 S,S REDWOOD RD,40.595731,-111.938879,,,0,
16143,172007,REDWOOD RD @ 8662 S,S REDWOOD RD,40.593836,-111.938877,,,0,
16144,172008,REDWOOD RD @ 8770 S,S REDWOOD RD,40.591774,-111.938872,,,0,
16145,172009,REDWOOD RD @ 8940 S,S REDWOOD RD,40.589401,-111.938871,,,0,
16146,172092,9000 S @ 1669 W,W 9000 S,40.587569,-111.937649,,,0,
16147,172093,9000 S @ 1519 W,W 9000 S,40.587624,-111.934875,,,0,
16148,172216,9000 S @ 1411 W,W 9000 S,40.587689,-111.932961,,,0,
16158,137305,3300 S @ 911 E,E 3300 S,40.699977,-111.865081,,,0,
16159,137306,3300 S @ 801 E,E 3300 S,40.699951,-111.868125,,,0,
16160,137307,3300 S @ 701 E,E 3300 S,40.699966,-111.870674,,,0,
16161,137308,3300 S @ 615 E,E 3300 S,40.699961,-111.873451,,,0,
16162,137309,3300 S @ 511 E,E 3300 S,40.699958,-111.876572,,,0,
16163,137310,3300 S @ 401 E,E 3300 S,40.699946,-111.879587,,,0,
16164,137311,3300 S @ 315 E,E 3300 S,40.699936,-111.882096,,,0,
16165,137312,3300 S @ 225 E,E 3300 S,40.699945,-111.884921,,,0,
16167,137314,3300 S @ 1 E,E 3300 S,40.699919,-111.890891,,,0,
16168,136194,3300 S @ 80 W,W 3300 S,40.699919,-111.893528,,,0,
16173,125185,REDWOOD RD @ 390 S,S REDWOOD RD,40.761126,-111.939181,,,0,
16176,125188,REDWOOD RD @ 758 S,S REDWOOD RD,40.753565,-111.939151,,,0,
16177,125189,REDWOOD RD @ 840 S,S REDWOOD RD,40.751498,-111.939151,,,0,
16178,125190,REDWOOD RD @ 980 S,S REDWOOD RD,40.748944,-111.939146,,,0,
16179,125191,REDWOOD RD @ 1052 S,S REDWOOD RD,40.746176,-111.939144,,,0,
16180,125192,REDWOOD RD @ 1130 S,S REDWOOD RD,40.744585,-111.939147,,,0,
16181,125194,REDWOOD RD @ 1298 S,S REDWOOD RD,40.741767,-111.939208,,,0,
16182,125195,REDWOOD RD @ 1506 S,S REDWOOD RD,40.737463,-111.939237,,,0,
16183,125196,REDWOOD RD @ 1560 S,S REDWOOD RD,40.735458,-111.939233,,,0,
16184,125199,REDWOOD RD @ 1916 S,S REDWOOD RD,40.728331,-111.939218,,,0,
16185,125200,REDWOOD RD @ 2344 S,S REDWOOD RD,40.720073,-111.939134,,,0,
16194,136260,REDWOOD RD @ 3298 S,S REDWOOD RD,40.700441,-111.939099,,,0,
16195,136261,REDWOOD RD @ 3430 S,S REDWOOD RD,40.698606,-111.939092,,,0,
16197,136220,REDWOOD RD @ 3670 S,S REDWOOD RD,40.693229,-111.939073,,,0,
16198,135323,3600 W @ 2850 S,S 3600 W,40.708463,-111.977266,,,0,
16200,135177,3100 S @ 3778 W,W 3100 S,40.704037,-111.981203,,,0,
16210,134006,4800 W @ 3120 S,S 4800 W,40.703451,-112.005847,,,0,
16211,134007,4800 W @ 3180 S,S 4800 W,40.702487,-112.005839,,,0,
16212,134008,4800 W @ 3310 S,S 4800 W,40.700041,-112.005841,,,0,
16213,134009,4800 W @ 3416 S,S 4800 W,40.698186,-112.005841,,,0,
16214,134010,4800 W @ 3568 S,S 4800 W,40.695057,-112.005806,,,0,
16215,134011,4800 W @ 3668 S,S 4800 W,40.692546,-112.005788,,,0,
16216,134012,4800 W @ 3790 S,S 4800 W,40.689825,-112.005786,,,0,
16217,134013,4800 W @ 3848 S,S 4800 W,40.688289,-112.005807,,,0,
16218,134014,4800 W @ 3930 S,S 4800 W,40.685985,-112.005791,,,0,
16219,134015,4800 W @ 3990 S,S 4800 W,40.684396,-112.005769,,,0,
16220,134016,4800 W @ 4068 S,S 4800 W,40.682982,-112.005781,,,0,
16221,134075,4100 S @ 4980 W,W 4100 S,40.682117,-112.010447,,,0,
16222,134076,4100 S @ 5130 W,W 4100 S,40.682122,-112.013455,,,0,
16223,134077,4100 S @ 5206 W,W 4100 S,40.682126,-112.015621,,,0,
16224,134078,4100 S @ 5340 W,W 4100 S,40.682135,-112.018797,,,0,
16225,134079,4100 S @ 5400 W,W 4100 S,40.682144,-112.020711,,,0,
16251,BB125430,1300 S @ 180 W,W 1300 S,40.742103,-111.896656,,,0,
16252,NA125347,1300 S @ 298 W,W 1300 S,40.741655,-111.899382,,,0,
16253,NA125431,1300 S @ 398 W,W 1300 S,40.741677,-111.902366,,,0,
16267,124048,1700 S @ 2186 W,W 1700 S,40.733223,-111.950923,,,0,
16268,124049,1700 S @ 2220 W,W 1700 S,40.733228,-111.953267,,,0,
16269,124050,1700 S @ 2570 W,W 1700 S,40.733229,-111.956416,,,0,
16271,124095,4130 W @ 1775 S,S 4130 W,40.731946,-111.989891,,,0,
16279,124020,3600 W @ 2140 S,S 3600 W,40.724561,-111.977297,,,0,
16280,124021,3600 W @ 2250 S,S 3600 W,40.722076,-111.977303,,,0,
16281,124022,3600 W @ 2330 S,S 3600 W,40.720197,-111.977299,,,0,
16282,124097,3600 W @ 2400 S,S 3600 W,40.718268,-111.977297,,,0,
16283,135221,3600 W @ 2456 S,S 3600 W,40.716961,-111.977292,,,0,
16284,135222,3600 W @ 2554 S,S 3600 W,40.715061,-111.977286,,,0,
16285,135223,3600 W @ 2610 S,S 3600 W,40.713211,-111.977285,,,0,
16286,135322,3600 W @ 2690 S,S 3600 W,40.711449,-111.977279,,,0,
16287,135224,3600 W @ 2740 S,S 3600 W,40.710231,-111.977279,,,0,
16288,133029,3500 S @ 8345 W,W 3500 S,40.696377,-112.089935,,,0,
16289,133030,3500 S @ 8261 W,W 3500 S,40.696363,-112.087858,,,0,
16302,133067,3500 S @ 8086 W,W 3500 S,40.696597,-112.084143,,,0,
16303,133068,3500 S @ 8190 W,W 3500 S,40.696606,-112.086476,,,0,
16314,171053,2700 W @ 7809 S,S 2700 W,40.608836,-111.957707,,,0,
16317,152020,2700 W @ 7531 S,S 2700 W,40.614404,-111.957698,,,0,
16321,152025,2700 W @ 6867 S,S 2700 W,40.626347,-111.957727,,,0,
16322,152026,2700 W @ 6771 S,S 2700 W,40.628211,-111.957747,,,0,
16323,152027,2700 W @ 6683 S,S 2700 W,40.629872,-111.957756,,,0,
16324,152028,2700 W @ 6549 S,S 2700 W,40.632538,-111.957736,,,0,
16325,152029,2700 W @ 6387 S,S 2700 W,40.635089,-111.957738,,,0,
16326,152031,2700 W @ 6245 S,S 2700 W,40.637763,-111.957746,,,0,
16329,152178,6200 S @ 2315 W,W 6200 S,40.638503,-111.950384,,,0,
16337,152183,6200 S @ 2278 W,W 6200 S,40.638651,-111.949911,,,0,
16340,152007,2700 W @ 6210 S,S 2700 W,40.637777,-111.957946,,,0,
16341,152009,2700 W @ 6400 S,S 2700 W,40.635104,-111.957942,,,0,
16342,152010,2700 W @ 6538 S,S 2700 W,40.632919,-111.957943,,,0,
16343,152011,2700 W @ 6694 S,S 2700 W,40.629804,-111.957941,,,0,
16344,152012,2700 W @ 6800 S,S 2700 W,40.628105,-111.957931,,,0,
16345,152013,2700 W @ 6900 S,S 2700 W,40.626037,-111.957925,,,0,
16346,152014,2700 W @ 6992 S,S 2700 W,40.624423,-111.957933,,,0,
16351,152018,2700 W @ 7520 S,S 2700 W,40.614483,-111.957897,,,0,
16354,135067,3650 S @ 3102 W,W 3650 S,40.692993,-111.965622,,,0,
16365,135195,4100 S @ 3610 W,W 4100 S,40.682223,-111.977721,,,0,
16366,135196,4100 S @ 3758 W,W 4100 S,40.682206,-111.980554,,,0,
16368,135143,4100 S @ 4030 W,W 4100 S,40.682194,-111.987601,,,0,
16369,135144,4100 S @ 4110 W,W 4100 S,40.682148,-111.989943,,,0,
16370,135145,4100 S @ 4252 W,W 4100 S,40.682139,-111.992764,,,0,
16371,134071,4100 S @ 4394 W,W 4100 S,40.682136,-111.995956,,,0,
16372,134072,4100 S @ 4518 W,W 4100 S,40.682122,-111.999103,,,0,
16373,134073,4100 S @ 4720 W,W 4100 S,40.682112,-112.003351,,,0,
16374,134017,4800 W @ 4114 S,S 4800 W,40.681545,-112.005798,,,0,
16375,134018,4800 W @ 4180 S,S 4800 W,40.680286,-112.005767,,,0,
16376,134019,4800 W @ 4248 S,S 4800 W,40.678701,-112.005762,,,0,
16377,134020,4800 W @ 4286 S,S 4800 W,40.677535,-112.005746,,,0,
16378,134021,4800 W @ 4360 S,S 4800 W,40.675638,-112.005727,,,0,
16379,134022,4800 W @ 4506 S,S 4800 W,40.672291,-112.005765,,,0,
16380,134023,4800 W @ 4570 S,S 4800 W,40.670967,-112.005765,,,0,
16383,134118,4700 S @ 4980 W,W 4700 S,40.667654,-112.009953,,,0,
16384,134168,4700 S @ 5050 W,W 4700 S,40.667654,-112.012967,,,0,
16385,134120,4700 S @ 5170 W,W 4700 S,40.667656,-112.015146,,,0,
16386,134121,4700 S @ 5266 W,W 4700 S,40.667657,-112.016891,,,0,
16387,134122,4700 S @ 5410 W,W 4700 S,40.667658,-112.020344,,,0,
16388,125170,REDWOOD RD @ 1945 S,S REDWOOD RD,40.727137,-111.938837,,,0,
16389,125171,REDWOOD RD @ 1899 S,S REDWOOD RD,40.728311,-111.938851,,,0,
16390,125172,REDWOOD RD @ 1801 S,S REDWOOD RD,40.730529,-111.938859,,,0,
16391,124057,1700 S @ 1816 W,W 1700 S,40.733231,-111.942452,,,0,
16392,124058,1700 S @ 1896 W,W 1700 S,40.733231,-111.944341,,,0,
16393,124059,1700 S @ 1970 W,W 1700 S,40.733231,-111.946865,,,0,
16399,124065,PIONEER RD @ 1710 S,S PIONEER RD,40.732651,-111.958131,,,0,
16400,124066,PIONEER RD @ 1850 S,S PIONEER RD,40.729372,-111.958127,,,0,
16401,124098,PIONEER RD @ 2000 S,S PIONEER RD,40.728271,-111.958703,,,0,
16402,124069,NORTH FRONTAGE RD @ 2910 W,W NORTH FRONTAGE RD,40.726561,-111.962337,,,0,
16405,187047,2700 W @ 13370 S,S 2700 W,40.508412,-111.957777,,,0,
16410,125074,400 S @ 1234 W,W 400 S,40.760738,-111.926838,,,0,
16414,125081,CHEYENNE ST @ 490 S,S CHEYENNE ST,40.758612,-111.934348,,,0,
16419,187024,2700 W @ 12810 S,S 2700 W,40.519096,-111.957814,,,0,
16429,135112,3200 W @ 4061 S,S 3200 W,40.682837,-111.967444,,,0,
16430,135113,3200 W @ 3985 S,S 3200 W,40.685278,-111.967468,,,0,
16431,135114,3200 W @ 3887 S,S 3200 W,40.687178,-111.967461,,,0,
16432,135115,3200 W @ 3837 S,S 3200 W,40.689384,-111.967476,,,0,
16433,135117,3200 W @ 3727 S,S 3200 W,40.691531,-111.967472,,,0,
16434,135118,3200 W @ 3653 S,S 3200 W,40.692588,-111.967471,,,0,
16436,116005,2400 W @ 20 S,S 2400 W,40.769945,-111.958283,,,0,
16439,137439,STATE ST @ 2978 S,S STATE ST,40.706578,-111.888469,,,0,
16440,137440,STATE ST @ 3094 S,S STATE ST,40.703641,-111.888478,,,0,
16441,137442,STATE ST @ 3330 S,S STATE ST,40.699296,-111.888473,,,0,
16442,137443,STATE ST @ 3440 S,S STATE ST,40.696634,-111.888472,,,0,
16443,137445,STATE ST @ 3620 S,S STATE ST,40.69261,-111.888475,,,0,
16444,137446,STATE ST @ 3748 S,S STATE ST,40.689502,-111.888466,,,0,
16445,137447,STATE ST @ 3980 S,S STATE ST,40.686391,-111.888462,,,0,
16446,137448,STATE ST @ 4068 S,S STATE ST,40.683596,-111.888476,,,0,
16447,137449,STATE ST @ 4190 S,S STATE ST,40.680451,-111.888475,,,0,
16448,137451,STATE ST @ 4400 S,S STATE ST,40.675439,-111.888494,,,0,
16450,154006,STATE ST @ 5200 S,S STATE ST,40.658678,-111.888499,,,0,
16451,154369,STATE ST @ 5270 S,S STATE ST,40.657209,-111.888503,,,0,
16452,154169,STATE ST @ 5400 S,S STATE ST,40.654128,-111.888491,,,0,
16453,154170,STATE ST @ 5500 S,S STATE ST,40.651358,-111.888636,,,0,
16454,154172,STATE ST @ 5680 S,S STATE ST,40.647936,-111.888817,,,0,
16455,154173,STATE ST @ 5760 S,S STATE ST,40.645901,-111.888934,,,0,
16456,154174,STATE ST @ 5898 S,S STATE ST,40.643172,-111.889059,,,0,
16457,154175,STATE ST @ 5980 S,S STATE ST,40.641129,-111.889193,,,0,
16458,154176,STATE ST @ 6098 S,S STATE ST,40.638627,-111.889315,,,0,
16460,118053,MAIN ST @ 238 N,N MAIN ST,40.774634,-111.891018,,,0,
16463,118062,500 N @ 86 E,E 500 N,40.779843,-111.886942,,,0,
16465,125071,400 S @ 998 W,W 400 S,40.760773,-111.919362,,,0,
16466,125072,400 S @ 1120 W,W 400 S,40.760786,-111.922839,,,0,
16467,125073,400 S @ 1168 W,W 400 S,40.760738,-111.924554,,,0,
16468,171002,2700 W @ 7810 S,S 2700 W,40.608978,-111.957911,,,0,
16500,173210,10600 S @ 1050 E,E 10600 S,40.558671,-111.861294,,,0,
16503,124072,2400 W @ 135 S,S 2400 W,40.768778,-111.958122,,,0,
16504,116006,2400 W @ 1 S,S 2400 W,40.770049,-111.958124,,,0,
16505,116007,NORTH TEMPLE ST @ 2375 W,W NORTH TEMPLE ST,40.771374,-111.957774,,,0,
16506,117067,REDWOOD RD @ 55 N,N REDWOOD RD,40.770728,-111.939441,,,0,
16507,173214,10600 S @ 949 E,E 10600 S,40.558838,-111.864598,,,0,
16509,136289,3900 S @ 612 W,W 3900 S,40.687119,-111.908823,,,0,
16513,135065,3650 S @ 2878 W,W 3650 S,40.693001,-111.961385,,,0,
16514,135066,3650 S @ 2968 W,W 3650 S,40.692996,-111.963751,,,0,
16525,135002,CONSTITUTION BLVD @ 2726 S,S CONSTITUTION BLVD,40.711746,-111.958176,,,0,
16526,135003,CONSTITUTION BLVD @ 2770 S,S CONSTITUTION BLVD,40.710083,-111.958169,,,0,
16527,135004,CONSTITUTION BLVD @ 2938 S,S CONSTITUTION BLVD,40.706756,-111.958096,,,0,
16528,135005,CONSTITUTION BLVD @ 3110 S,S CONSTITUTION BLVD,40.703512,-111.958119,,,0,
16529,135006,CONSTITUTION BLVD @ 3350 S,S CONSTITUTION BLVD,40.699031,-111.958116,,,0,
16530,135007,CONSTITUTION BLVD @ 3410 S,S CONSTITUTION BLVD,40.697657,-111.958141,,,0,
16531,135280,3500 S @ 2097 W,W 3500 S,40.696542,-111.946252,,,0,
16532,135281,3500 S @ 1953 W,W 3500 S,40.696502,-111.943836,,,0,
16533,136201,3500 S @ 1685 W,W 3500 S,40.696508,-111.937859,,,0,
16534,136202,3500 S @ 1575 W,W 3500 S,40.697071,-111.934269,,,0,
16535,136203,3500 S @ 1405 W,W 3500 S,40.698308,-111.931938,,,0,
16538,136207,3300 S @ 1095 W,W 3300 S,40.699318,-111.922321,,,0,
16539,136208,3300 S @ 1005 W,W 3300 S,40.699295,-111.919984,,,0,
16540,136291,900 W @ 3340 S,S 900 W,40.698811,-111.917026,,,0,
16541,136292,900 W @ 3420 S,S 900 W,40.696372,-111.917041,,,0,
16542,136293,900 W @ 3590 S,S 900 W,40.693606,-111.916991,,,0,
16553,151098,6200 S @ 5479 W,W 6200 S,40.638485,-112.021903,,,0,
16554,151099,6200 S @ 5367 W,W 6200 S,40.638481,-112.019112,,,0,
16559,134083,4700 S @ 5585 W,W 4700 S,40.667518,-112.023858,,,0,
16560,134084,4700 S @ 5407 W,W 4700 S,40.667516,-112.020029,,,0,
16561,134085,4700 S @ 5265 W,W 4700 S,40.667518,-112.016864,,,0,
16563,135088,3200 W @ 3850 S,S 3200 W,40.688292,-111.967614,,,0,
16565,135090,3200 W @ 3990 S,S 3200 W,40.684824,-111.967611,,,0,
16566,135091,3200 W @ 4068 S,S 3200 W,40.683064,-111.967601,,,0,
16567,135092,3200 W @ 4110 S,S 3200 W,40.681716,-111.967651,,,0,
16568,135093,3200 W @ 4204 S,S 3200 W,40.679657,-111.967614,,,0,
16569,135094,3200 W @ 4280 S,S 3200 W,40.677634,-111.967613,,,0,
16570,135095,3200 W @ 4338 S,S 3200 W,40.676482,-111.967601,,,0,
16571,135097,3200 W @ 4458 S,S 3200 W,40.673653,-111.967578,,,0,
16572,135098,3200 W @ 4548 S,S 3200 W,40.671211,-111.967566,,,0,
16573,135099,3200 W @ 4598 S,S 3200 W,40.670228,-111.967573,,,0,
16574,135100,3200 W @ 4710 S,S 3200 W,40.667065,-111.967549,,,0,
16575,135314,3200 W @ 4780 S,S 3200 W,40.665696,-111.967541,,,0,
16576,135101,3200 W @ 4850 S,S 3200 W,40.663989,-111.967531,,,0,
16577,152071,3200 W @ 4958 S,S 3200 W,40.661739,-111.967528,,,0,
16578,152072,3200 W @ 5068 S,S 3200 W,40.660123,-111.967516,,,0,
16579,152073,3200 W @ 5248 S,S 3200 W,40.656849,-111.967518,,,0,
16580,152074,3200 W @ 5286 S,S 3200 W,40.655701,-111.967512,,,0,
16581,152191,3200 W @ 5348 S,S 3200 W,40.654094,-111.967501,,,0,
16582,152037,3200 W @ 5404 S,S 3200 W,40.652552,-111.967487,,,0,
16583,152038,3200 W @ 5558 S,S 3200 W,40.650381,-111.967481,,,0,
16584,152039,3200 W @ 5668 S,S 3200 W,40.648361,-111.967479,,,0,
16585,152040,3200 W @ 5860 S,S 3200 W,40.644768,-111.967444,,,0,
16586,151002,CLERNATES DR @ 6394 S,S CLERNATES DR,40.635081,-112.018327,,,0,
16587,151003,CLERNATES DR @ 6494 S,S CLERNATES DR,40.633495,-112.017452,,,0,
16588,151004,CLERNATES DR @ 6598 S,S CLERNATES DR,40.631441,-112.017437,,,0,
16589,151100,CLERNATES DR @ 6718 S,S CLERNATES DR,40.629374,-112.017506,,,0,
16590,151101,CLERNATES DR @ 6852 S,S CLERNATES DR,40.626852,-112.018008,,,0,
16595,151008,COUGAR LN @ 6587 S,S COUGAR LN,40.631722,-112.007192,,,0,
16597,151109,COUGAR LN @ 6425 S,S COUGAR LN,40.634565,-112.007221,,,0,
16599,151009,COUGAR LN @ 6221 S,S COUGAR LN,40.637934,-112.005398,,,0,
16612,134086,4700 S @ 5201 W,W 4700 S,40.667508,-112.013896,,,0,
16613,134087,4700 S @ 5035 W,W 4700 S,40.667509,-112.011783,,,0,
16614,134088,4700 S @ 4975 W,W 4700 S,40.667506,-112.009973,,,0,
16616,134125,4800 W @ 4563 S,S 4800 W,40.671011,-112.005546,,,0,
16617,134126,4800 W @ 4505 S,S 4800 W,40.673557,-112.005547,,,0,
16618,134127,4800 W @ 4361 S,S 4800 W,40.675647,-112.005545,,,0,
16619,134128,4800 W @ 4291 S,S 4800 W,40.677348,-112.005561,,,0,
16620,134129,4800 W @ 4251 S,S 4800 W,40.678452,-112.005566,,,0,
16621,134130,4800 W @ 4177 S,S 4800 W,40.680101,-112.005601,,,0,
16622,134131,4800 W @ 4115 S,S 4800 W,40.681482,-112.005597,,,0,
16623,134066,4100 S @ 4655 W,W 4100 S,40.681982,-112.002121,,,0,
16624,134067,4100 S @ 4513 W,W 4100 S,40.681987,-111.998975,,,0,
16625,134069,4100 S @ 4253 W,W 4100 S,40.682005,-111.992813,,,0,
16626,135147,4100 S @ 4147 W,W 4100 S,40.682008,-111.990305,,,0,
16627,135148,4100 S @ 4099 W,W 4100 S,40.682012,-111.988898,,,0,
16628,135181,4100 S @ 3855 W,W 4100 S,40.681988,-111.983768,,,0,
16630,135182,4100 S @ 3657 W,W 4100 S,40.681998,-111.978621,,,0,
16640,135119,3650 S @ 3101 W,W 3650 S,40.692875,-111.965492,,,0,
16641,135120,3650 S @ 2961 W,W 3650 S,40.692875,-111.963521,,,0,
16642,135121,3650 S @ 2891 W,W 3650 S,40.692882,-111.961937,,,0,
16649,136222,REDWOOD RD @ 3860 S,S REDWOOD RD,40.687691,-111.939056,,,0,
16661,171109,7800 S @ 3425 W,W 7800 S,40.609379,-111.973081,,,0,
16662,171110,7800 S @ 3236 W,W 7800 S,40.609358,-111.968169,,,0,
16663,171064,3200 W @ 7761 S,S 3200 W,40.610493,-111.967369,,,0,
16664,171138,3200 W @ 7639 S,S 3200 W,40.612266,-111.967359,,,0,
16665,152053,3200 W @ 7487 S,S 3200 W,40.615686,-111.967347,,,0,
16666,152054,3200 W @ 7347 S,S 3200 W,40.617777,-111.967321,,,0,
16667,152055,3200 W @ 7253 S,S 3200 W,40.619372,-111.967313,,,0,
16668,152197,3200 W @ 7115 S,S 3200 W,40.622432,-111.967301,,,0,
16671,152125,DIXIE DR @ 6741 S,S DIXIE DR,40.628599,-111.977781,,,0,
16672,152126,DIXIE DR @ 6687 S,S DIXIE DR,40.629781,-111.978683,,,0,
16673,152127,DIXIE DR @ 6593 S,S DIXIE DR,40.631521,-111.979482,,,0,
16674,152128,DIXIE DR @ 6515 S,S DIXIE DR,40.632794,-111.979787,,,0,
16675,152129,DIXIE DR @ 6383 S,S DIXIE DR,40.635028,-111.978926,,,0,
16676,152130,DIXIE DR @ 6345 S,S DIXIE DR,40.635992,-111.978134,,,0,
16677,152131,DIXIE DR @ 6225 S,S DIXIE DR,40.637815,-111.978147,,,0,
16678,152132,6200 S @ 3501 W,W 6200 S,40.638508,-111.974001,,,0,
16681,152060,3200 W @ 6199 S,S 3200 W,40.639017,-111.967282,,,0,
16682,152061,3200 W @ 5987 S,S 3200 W,40.642791,-111.967292,,,0,
16683,152063,3200 W @ 5601 S,S 3200 W,40.649361,-111.967321,,,0,
16684,152064,3200 W @ 5517 S,S 3200 W,40.650695,-111.967327,,,0,
16686,152066,3200 W @ 5265 S,S 3200 W,40.655952,-111.967359,,,0,
16687,152067,3200 W @ 5165 S,S 3200 W,40.657195,-111.967362,,,0,
16688,152068,3200 W @ 5085 S,S 3200 W,40.659545,-111.967367,,,0,
16689,152069,3200 W @ 4961 S,S 3200 W,40.661229,-111.967352,,,0,
16691,135102,3200 W @ 4847 S,S 3200 W,40.663861,-111.967369,,,0,
16692,135103,3200 W @ 4779 S,S 3200 W,40.665615,-111.967374,,,0,
16694,135105,3200 W @ 4615 S,S 3200 W,40.669607,-111.967399,,,0,
16695,135107,3200 W @ 4545 S,S 3200 W,40.671376,-111.967399,,,0,
16696,135108,3200 W @ 4425 S,S 3200 W,40.673779,-111.967421,,,0,
16697,135109,3200 W @ 4325 S,S 3200 W,40.676771,-111.967409,,,0,
16698,135110,3200 W @ 4265 S,S 3200 W,40.678324,-111.967424,,,0,
16745,136147,MEADOWBROOK EXPY @ 1151 W,W MEADOWBROOK EXPY,40.685431,-111.924739,,,0,
16746,136148,MEADOWBROOK EXPY @ 831 W,W MEADOWBROOK EXPY,40.686915,-111.915029,,,0,
16748,136150,3900 S @ 547 W,W 3900 S,40.686902,-111.907087,,,0,
16749,152041,3200 W @ 5886 S,S 3200 W,40.642697,-111.967447,,,0,
16750,152042,3200 W @ 6198 S,S 3200 W,40.639051,-111.967471,,,0,
16753,152136,6200 S @ 3534 W,W 6200 S,40.638655,-111.975136,,,0,
16754,152109,DIXIE DR @ 6260 S,S DIXIE DR,40.637362,-111.978293,,,0,
16755,152110,DIXIE DR @ 6348 S,S DIXIE DR,40.6359,-111.978334,,,0,
16756,152111,DIXIE DR @ 6394 S,S DIXIE DR,40.634916,-111.979368,,,0,
16757,152112,DIXIE DR @ 6506 S,S DIXIE DR,40.633053,-111.980154,,,0,
16758,152113,DIXIE DR @ 6588 S,S DIXIE DR,40.631739,-111.979644,,,0,
16759,152114,DIXIE DR @ 6702 S,S DIXIE DR,40.629503,-111.978629,,,0,
16760,152115,DIXIE DR @ 6778 S,S DIXIE DR,40.628498,-111.977875,,,0,
16765,152046,3200 W @ 7080 S,S 3200 W,40.622734,-111.967456,,,0,
16766,152047,3200 W @ 7218 S,S 3200 W,40.620161,-111.967473,,,0,
16767,152048,3200 W @ 7348 S,S 3200 W,40.617831,-111.967494,,,0,
16768,152049,3200 W @ 7488 S,S 3200 W,40.615645,-111.967513,,,0,
16769,152050,3200 W @ 7640 S,S 3200 W,40.613353,-111.967522,,,0,
16770,152051,3200 W @ 7740 S,S 3200 W,40.610738,-111.967541,,,0,
16771,171055,3200 W @ 7810 S,S 3200 W,40.608721,-111.967567,,,0,
16772,171056,3200 W @ 7980 S,S 3200 W,40.606197,-111.967522,,,0,
16773,171057,3200 W @ 8132 S,S 3200 W,40.603131,-111.967384,,,0,
